site_name,timestamp,wind_speed_forecast,wind_direction_forecast,temp_forecast,ghi_forecast,Cloud Description,forecast_cloud_index,forecast_cloud_type,forecast_method,site_client_name,site_status,site_lat,site_lon,ghi_actual,temp_actual,wind_speed_actual,wind_direction_actual,type
Site-10,2023-11-19 21:45:00,2.352782683784607,48.528644738143406,21.176232910156273,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-12,2023-11-19 21:45:00,2.402173937246505,76.83132619464105,20.838067626953148,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-7,2023-11-19 21:45:00,1.7686171707582876,52.50167238510182,21.147180175781273,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-11-19 21:30:00,1.7927172781591638,46.66140464076289,21.307183837890648,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-5,2023-11-19 21:30:00,3.726337546030688,6.188773277115612,21.323480224609398,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-6,2023-11-19 21:30:00,2.2453152310773556,45.12916465612672,20.137597656250023,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-10,2023-11-19 21:30:00,2.038968489661146,40.487277122386374,21.376824951171898,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-7,2023-11-19 21:30:00,1.7927172781591638,46.66140464076289,21.307183837890648,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-11,2023-11-19 21:30:00,3.2105475047336345,49.52350080576964,19.416314697265648,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-11-19 21:30:00,1.7927172781591638,46.66140464076289,21.307183837890648,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-11-19 21:30:00,2.3770128052992052,75.66214510747949,21.051629638671898,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-10,2023-11-19 21:15:00,1.908987237542935,29.973469678403383,21.601892089843773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-8,2023-11-19 21:15:00,1.8509838632614934,42.83423016099505,21.443261718750023,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-6,2023-11-19 21:15:00,2.271111835818456,40.958584978481156,20.340814208984398,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-5,2023-11-19 21:15:00,3.981075461497704,8.159967463877248,21.490899658203148,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-9,2023-11-19 21:15:00,1.8509838632614934,42.83423016099505,21.443261718750023,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-7,2023-11-19 21:15:00,1.8509838632614934,42.83423016099505,21.443261718750023,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-12,2023-11-19 21:15:00,2.3720846854944853,74.35121524122255,21.264611816406273,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-11,2023-11-19 21:15:00,3.051024599419383,46.844254830465644,19.648492431640648,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-7,2023-11-19 21:00:00,1.9238117662692815,42.01986824531342,21.646630859375023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-5,2023-11-19 21:00:00,4.3041395887549125,12.445650984061595,21.734613037109398,0.0,High_semitransparent_moderately_thick_clouds,0.0,12.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-8,2023-11-19 21:00:00,1.9238117662692815,42.01986824531342,21.646630859375023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-11-19 21:00:00,2.3746633793042213,73.39028734558329,21.580072021484398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-11-19 21:00:00,2.321805839484044,38.07612073697356,20.635949707031273,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-10,2023-11-19 21:00:00,1.8717445722939183,16.49670381989865,21.911340332031273,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-11,2023-11-19 21:00:00,2.782632976826431,43.16441816313238,20.071832275390648,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-9,2023-11-19 21:00:00,1.9238117662692815,42.01986824531342,21.646630859375023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-8,2023-11-19 20:45:00,1.9498369540005849,43.54078927500675,21.807763671875023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-11-19 20:45:00,4.506003507732139,15.343658669446786,21.897851562500023,0.0,Fractional_clouds,0.0,10.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-11-19 20:45:00,2.348337997998635,72.503754100373,21.810388183593773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-11-19 20:45:00,2.347853971206703,36.88469008479545,20.864282226562523,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-9,2023-11-19 20:45:00,1.9498369540005849,43.54078927500675,21.807763671875023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-10,2023-11-19 20:45:00,1.9185917419378349,8.036092878586878,22.122644042968773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-11,2023-11-19 20:45:00,2.5335789080434163,38.88608141888067,20.438836669921898,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-7,2023-11-19 20:45:00,1.9498369540005849,43.54078927500675,21.807763671875023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-5,2023-11-19 20:30:00,4.582927801513648,17.720747311015884,22.073999023437523,0.0,High_semitransparent_moderately_thick_clouds,0.0,12.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-10,2023-11-19 20:30:00,1.9823165790424366,2.1946744594935312,22.327203369140648,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-8,2023-11-19 20:30:00,1.9483820585364184,45.99001788033738,21.988519287109398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-11-19 20:30:00,1.9483820585364184,45.99001788033738,21.988519287109398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-11-19 20:30:00,1.9483820585364184,45.99001788033738,21.988519287109398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-11,2023-11-19 20:30:00,2.2563640872082167,32.777941607911785,20.864434814453148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-6,2023-11-19 20:30:00,2.349200814891942,36.24807889646,21.130609130859398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-12,2023-11-19 20:30:00,2.2871433584553604,71.323981388309,22.051843261718773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-11-19 20:15:00,2.3547993937778484,36.12101747880915,21.386285400390648,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-10,2023-11-19 20:15:00,2.0641888726335815,-1.7118042492943277,22.525231933593773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-11-19 20:15:00,4.59131916113488,18.681502879941853,22.244683837890648,0.0,High_semitransparent_moderately_thick_clouds,0.0,12.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-11,2023-11-19 20:15:00,2.0177461567098773,23.14090803567406,21.265313720703148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-11-19 20:15:00,1.9429732509387578,49.457869962959265,22.164636230468773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-11-19 20:15:00,1.9429732509387578,49.457869962959265,22.164636230468773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-11-19 20:15:00,1.9429732509387578,49.457869962959265,22.164636230468773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-12,2023-11-19 20:15:00,2.2187366753836253,70.10230178798031,22.275842285156273,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-7,2023-11-19 20:00:00,1.9402276804136316,53.901722001173766,22.346093750000023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-11-19 20:00:00,1.9402276804136316,53.901722001173766,22.346093750000023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-8,2023-11-19 20:00:00,1.9402276804136316,53.901722001173766,22.346093750000023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-11-19 20:00:00,2.1533384707284275,69.36423171081864,22.486566162109398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-10,2023-11-19 20:00:00,2.144717682619526,-4.611580220648131,22.739648437500023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-11-19 20:00:00,4.539970687906024,19.21646843576342,22.416497802734398,0.0,High_semitransparent_thick_clouds,0.0,13.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-11,2023-11-19 20:00:00,1.8903565019104691,10.579242297663201,21.599511718750023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-6,2023-11-19 20:00:00,2.363278627000094,36.03007822663468,21.657647705078148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-11-19 19:45:00,1.874276975464303,-1.212585461450046,21.835595703125023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-10,2023-11-19 19:45:00,2.1948769568365,-6.355562332671023,22.956140136718773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-9,2023-11-19 19:45:00,1.923902357189361,58.36856916843002,22.523370361328148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-5,2023-11-19 19:45:00,4.560849452957633,20.10775021721685,22.587335205078148,0.0,High_semitransparent_thick_clouds,0.0,13.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-7,2023-11-19 19:45:00,1.923902357189361,58.36856916843002,22.523370361328148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-12,2023-11-19 19:45:00,2.070390577463468,68.64624377620297,22.680780029296898,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-11-19 19:45:00,2.370644641556496,35.93369415873905,21.918725585937523,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-8,2023-11-19 19:45:00,1.923902357189361,58.36856916843002,22.523370361328148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-10,2023-11-19 19:30:00,2.2068588324521508,-7.4696253559758405,23.186425781250023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-9,2023-11-19 19:30:00,1.8934185103052694,62.42085306219609,22.714685058593773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-7,2023-11-19 19:30:00,1.8934185103052694,62.42085306219609,22.714685058593773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-11,2023-11-19 19:30:00,1.9311389483772143,-9.962251392597048,22.021325683593773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-5,2023-11-19 19:30:00,4.587091927737619,20.38082674935973,22.770654296875023,0.0,High_semitransparent_moderately_thick_clouds,0.0,12.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-11-19 19:30:00,1.9745650621341475,67.58951251973852,22.863946533203148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-11-19 19:30:00,2.3709805255735286,36.5627987692051,22.201165771484398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-8,2023-11-19 19:30:00,1.8934185103052694,62.42085306219609,22.714685058593773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-11-19 19:15:00,1.849820440187222,66.05905602282203,22.907189941406273,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-11-19 19:15:00,1.849820440187222,66.05905602282203,22.907189941406273,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-12,2023-11-19 19:15:00,1.874919508159979,67.37192092781271,23.038934326171898,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-11,2023-11-19 19:15:00,2.00100956708536,-14.68913154467862,22.192315673828148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-11-19 19:15:00,1.849820440187222,66.05905602282203,22.907189941406273,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-11-19 19:15:00,4.4968712844462155,21.832005922378855,22.943048095703148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-10,2023-11-19 19:15:00,2.1873604866225183,-8.005341763572629,23.414086914062523,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-11-19 19:15:00,2.352156960005423,38.801511683164584,22.481103515625023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-9,2023-11-19 19:00:00,1.8295802005934154,71.8697717621427,23.209954833984398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-12,2023-11-19 19:00:00,1.7758297686613416,70.03535972058641,23.261834716796898,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-11-19 19:00:00,2.295224797161889,43.77255987696301,22.900933837890648,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-8,2023-11-19 19:00:00,1.8295802005934154,71.8697717621427,23.209954833984398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-11-19 19:00:00,1.8295802005934154,71.8697717621427,23.209954833984398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-10,2023-11-19 19:00:00,2.0882089655874867,-7.870980708194006,23.730889892578148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-11-19 19:00:00,4.395213271728631,25.135543767393617,23.205804443359398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-11,2023-11-19 19:00:00,2.047968565036506,-16.28114559058092,22.469049072265648,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-10,2023-11-19 18:45:00,2.012923803783354,-8.721325780945264,23.979486083984398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-11-19 18:45:00,2.2262330999487943,47.57714526567428,23.243218994140648,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-7,2023-11-19 18:45:00,1.8690646005633678,75.76888020018413,23.478417968750023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-5,2023-11-19 18:45:00,4.390564181629488,27.222139348011154,23.411859130859398,0.0,Cloud-free_land,0.143,1.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-11-19 18:45:00,1.6978779731819382,72.75315126957847,23.440606689453148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-11,2023-11-19 18:45:00,2.057440476327116,-16.36158423596451,22.717523193359398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-11-19 18:45:00,1.8690646005633678,75.76888020018413,23.478417968750023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-9,2023-11-19 18:45:00,1.8690646005633678,75.76888020018413,23.478417968750023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-8,2023-11-19 18:30:00,2.0032541504167938,78.76567895007516,23.831140136718773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-11-19 18:30:00,1.6317850192862018,75.51316477220928,23.655267333984398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-7,2023-11-19 18:30:00,2.0032541504167938,78.76567895007516,23.831140136718773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-11,2023-11-19 18:30:00,2.0055045433401926,-15.33762571788944,23.045770263671898,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-9,2023-11-19 18:30:00,2.0032541504167938,78.76567895007516,23.831140136718773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-10,2023-11-19 18:30:00,1.9340275441627506,-9.47923271690586,24.257867431640648,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-11-19 18:30:00,4.501715439088887,29.42539164698847,23.652185058593773,0.0,High_semitransparent_thin_clouds,0.1,11.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-6,2023-11-19 18:30:00,2.1236034741072727,52.24812311203994,23.679681396484398,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-6,2023-11-19 18:15:00,2.142688285895813,57.00216817852912,24.309655761718773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-11-19 18:15:00,1.9020505831998857,-12.960644201156606,23.495446777343773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-11-19 18:15:00,2.231256402698381,81.43570629847794,24.262170410156273,0.785681675,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-9,2023-11-19 18:15:00,2.231256402698381,81.43570629847794,24.262170410156273,0.785681675,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-12,2023-11-19 18:15:00,1.6760828418150915,78.53898678184137,23.967279052734398,1.055613,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-10,2023-11-19 18:15:00,1.8664512938616395,-9.40109705118283,24.573876953125023,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-7,2023-11-19 18:15:00,2.231256402698381,81.43570629847794,24.262170410156273,0.785681675,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-5,2023-11-19 18:15:00,4.677233018865808,32.210438886387166,23.909906005859398,0.0,High_semitransparent_thin_clouds,0.09,11.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-11,2023-11-19 18:00:00,2.249501596986535,-10.08429621821499,24.384790039062523,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-7,2023-11-19 18:00:00,2.54748930280272,82.96078487900576,24.928002929687523,1.57136335,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-10,2023-11-19 18:00:00,1.9128106207823563,-9.065232995080883,25.040124511718773,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-11-19 18:00:00,2.7286694974116483,61.171356810757125,25.438897705078148,0.0,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-8,2023-11-19 18:00:00,2.54748930280272,82.96078487900576,24.928002929687523,1.57136335,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-11-19 18:00:00,4.795376919599271,34.44397120002371,24.200189208984398,0.0,High_semitransparent_moderately_thick_clouds,0.116,12.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-11-19 18:00:00,2.033835306377288,80.51637014892022,24.550408935546898,2.111226,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-9,2023-11-19 18:00:00,2.54748930280272,82.96078487900576,24.928002929687523,1.57136335,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-8,2023-11-19 17:45:00,2.6995437801772635,82.05075856334426,25.497277832031273,20.92152835,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-11-19 17:45:00,2.6995437801772635,82.05075856334426,25.497277832031273,20.92152835,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-6,2023-11-19 17:45:00,3.086000234231798,63.637269763186204,26.358026123046898,16.060105,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-11-19 17:45:00,2.743977714942991,-7.268457497487922,25.457330322265648,10.62811575,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-12,2023-11-19 17:45:00,2.4791628305955804,80.39791012355387,25.350732421875023,22.3076335,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-5,2023-11-19 17:45:00,5.005075548880356,35.623326530746176,24.543603515625023,16.056170780000002,High_semitransparent_thin_clouds,0.129,11.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-9,2023-11-19 17:45:00,2.6995437801772635,82.05075856334426,25.497277832031273,20.92152835,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-10,2023-11-19 17:45:00,2.062783077349734,-8.302084007817973,25.825189208984398,11.4512435,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-11-19 17:30:00,3.225744554787198,64.9277335520859,27.173699951171898,32.12021,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-11-19 17:30:00,2.9309901075505325,-5.956309666716048,26.209863281250023,21.2562315,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-5,2023-11-19 17:30:00,5.245364004182832,36.495758722928635,25.176751708984398,30.19518684,Cloud-free_land,0.181,1.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-11-19 17:30:00,2.7034189582588364,78.21823825026084,26.024865722656273,42.504041,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-9,2023-11-19 17:30:00,2.8264904883950255,79.59721246885707,26.143853759765648,40.27169335,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-7,2023-11-19 17:30:00,2.8264904883950255,79.59721246885707,26.143853759765648,40.27169335,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-10,2023-11-19 17:30:00,2.029078922554837,-8.404809083687901,26.377679443359398,22.902487,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-8,2023-11-19 17:30:00,2.8264904883950255,79.59721246885707,26.143853759765648,40.27169335,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-8,2023-11-19 17:15:00,2.8965587850775885,75.78729496764937,26.400262451171898,84.059699175,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-11-19 17:15:00,2.8965587850775885,75.78729496764937,26.400262451171898,84.059699175,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.44,,,,,Solar
Site-5,2023-11-19 17:15:00,5.116978392077715,36.42081940754707,25.380975341796898,72.53237050749999,Fractional_clouds,0.123,10.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-6,2023-11-19 17:15:00,3.2899090545050123,65.48384496845865,27.444482421875023,72.679535,Cloud-free_land,0.0,1.0,exim,Renew,Active,27.50111,71.93319,,,,,Solar
Site-10,2023-11-19 17:15:00,1.9732246410983396,-9.20412902554257,26.627893066406273,57.735907,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
Site-12,2023-11-19 17:15:00,2.8640711840941724,75.15324995069318,26.278863525390648,87.14023549999999,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-9,2023-11-19 17:15:00,2.8965587850775885,75.78729496764937,26.400262451171898,84.059699175,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-11,2023-11-19 17:15:00,3.049021273059894,-5.390065315954738,26.512414550781273,54.9563615,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-12,2023-11-19 17:00:00,3.062645422149212,72.97306217641156,26.729943847656273,131.77643,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.66,71.2784,,,,,Solar
Site-8,2023-11-19 17:00:00,2.944378854113012,71.93857746149565,26.820458984375023,127.847705,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-11-19 17:00:00,5.837365237524526,36.136218547579084,26.005090332031273,122.50036875499998,Cloud-free_land,0.047,1.0,exim,Renew,Active,14.247477,77.466657,,,,,Solar
Site-9,2023-11-19 17:00:00,2.944378854113012,71.93857746149565,26.820458984375023,127.847705,Cloud-free_land,0.0,1.0,exim,Renew,Active,26.63,71.349,,,,,Solar
Site-11,2023-11-19 17:00:00,3.1295377210789854,-4.914158999258396,27.094110107421898,88.65649150000002,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.2909,73.3767,,,,,Solar
Site-10,2023-11-19 17:00:00,1.9068141790272153,-10.265928013239447,27.069726562500023,92.569327,Cloud-free_land,0.0,1.0,exim,Renew,Active,28.28,73.24,,,,,Solar
